SYMBOL,P
AQPEP,0.013351
CTD-2287O16.3,0.015685
ARL14EPL,0.015685
COMMD10,0.0025824
SEMA6A,9.9105e-05
DTWD2,0.0010382
DMXL1,0.0012605
TNFAIP8,0.0014846
HSD17B4,0.00302
FAM170A,0.0031443
PRR16,1.6878e-05
FTMT,0.0026221
SRFBP1,0.00096915
LOX,0.012627
ZNF474,9.5561e-05
SNCAIP,0.014253
SNX2,0.019625
SNX24,0.0151
PPIC,0.007779
PRDM6,0.0019726
CEP120,0.015243
CSNK1G3,0.0021704
ZNF608,0.00046091
GRAMD3,0.0075443
ALDH7A1,0.0057755
PHAX,0.0049989
C5orf48,0.0072853
LMNB1,8.8724e-05
MARCH3,6.2015e-05
C5orf63,0.0030294
MEGF10,0.0059726
PRRC1,0.0069762
CTXN3,0.00013437
SLC12A2,0.0165
FBN2,0.013463
SLC27A6,0.00206
ISOC1,0.0054343
ADAMTS19,0.024967
CHSY3,0.032565
HINT1,0.0070289
LYRM7,0.0074148
CDC42SE2,0.007517
RAPGEF6,0.010576
CTC-432M15.3,0.012785
FNIP1,0.014993
ACSL6,0.021293
IL3,0.045157
CSF2,0.045157
P4HA2,0.014299
PDLIM4,0.014299
SLC22A4,0.0029635
SLC22A5,0.0015399
C5orf56,0.0096057
IRF1,0.012815
IL5,0.0010536
RAD50,0.0025272
IL4,0.015181
KIF3A,0.015181
CCNI2,0.015181
SEPT8,0.0018756
SOWAHA,0.0097786
SHROOM1,0.0097786
GDF9,0.0097786
UQCRQ,0.0097786
LEAP2,0.0097786
AFF4,0.0029352
ZCCHC10,0.023145
HSPA4,0.019713
FSTL4,0.00011642
C5orf15,1.0142e-05
VDAC1,1.666e-05
TCF7,0.0047945
SKP1,0.00086448
CTD-2410N18.5,0.0029303
PPP2CA,0.0029303
CDKL3,0.0010854
UBE2B,9.3362e-05
CDKN2AIPNL,0.0034832
JADE2,0.0026431
SAR1B,0.0070862
SEC24A,0.033154
CAMLG,0.032889
DDX46,0.010578
C5orf24,0.010015
TXNDC15,0.013332
PCBD2,0.00087001
CATSPER3,0.00022727
PITX1,0.00022495
C5orf66,0.00011225
H2AFY,0.0095225
C5orf20,0.00061272
TIFAB,0.00061272
NEUROG1,0.0026946
CXCL14,0.0024199
SLC25A48,0.012516
IL9,0.02058
LECT2,0.016441
TGFBI,0.022364
SMAD5,0.04903
TRPC7,7.263e-05
SPOCK1,0.0011544
KLHL3,0.03154
HNRNPA0,0.0099451
MYOT,0.030482
PKD2L2,0.030482
FAM13B,0.013804
WNT8A,0.0109
NME5,0.0051356
BRD8,0.012711
KIF20A,0.026682
CDC23,0.026682
GFRA3,0.019327
CDC25C,0.022507
FAM53C,0.023246
KDM3B,0.011049
REEP2,0.012666
EGR1,0.012666
ETF1,1.9836e-05
HSPA9,6.9128e-05
CTNNA1,0.00018854
LRRTM2,0.0040039
SIL1,1.7816e-05
MATR3,0.0012581
PAIP2,0.0034803
SLC23A1,0.0042921
MZB1,0.0058234
PROB1,0.0058234
SPATA24,0.006166
DNAJC18,0.0082314
ECSCR,0.017678
AC138517.1,0.018774
TMEM173,0.015437
UBE2D2,0.0041892
CXXC5,0.0059206
PSD2,0.00095517
NRG2,0.0052928
PURA,0.0042897
IGIP,0.0042897
PFDN1,0.023807
HBEGF,0.0091176
SLC4A9,0.0091176
ANKHD1,0.021475
ANKHD1-EIF4EBP3,0.021475
SRA1,0.015864
EIF4EBP3,0.036428
APBB3,0.036428
SLC35A4,0.036428
PCDHA1,0.0089307
PCDHA2,0.0089307
PCDHA3,0.0089307
PCDHA4,0.0089307
PCDHA5,0.0089307
PCDHA6,0.0089307
PCDHA7,0.0089307
PCDHA8,0.0089307
PCDHA9,0.0089307
PCDHA10,0.0099683
AC005609.1,0.013174
PCDHA11,0.014811
PCDHA12,0.014811
PCDHA13,0.014811
PCDHAC1,0.027718
PCDHAC2,0.027718
PCDHB1,0.023447
PCDHB2,0.010102
PCDHB3,0.0073142
PCDHB4,0.01061
PCDHB5,0.01288
PCDHB6,0.013214
PCDHB17,0.013574
PCDHB7,0.014234
PCDHB8,0.014234
PCDHB16,0.014053
PCDHB10,0.016301
PCDHB11,0.017004
PCDHB12,0.025213
PCDHB13,0.022128
PCDHB14,0.015378
PCDHB15,0.045219
SLC25A2,0.0019998
TAF7,0.0022133
PCDHGA1,0.0020931
PCDHGA2,0.0020931
PCDHGA3,0.0020931
PCDHGB1,0.0020931
PCDHGA4,0.0020931
PCDHGB2,0.0022527
PCDHGA5,0.0023124
PCDHGB3,0.0024152
PCDHGA6,0.0024351
PCDHGA7,0.0025288
PCDHGB4,0.0026289
PCDHGA8,0.0026289
PCDHGA9,0.0027391
PCDHGB6,0.0027073
PCDHGA10,0.0026027
PCDHGB7,0.0026342
PCDHGA11,0.0026493
PCDHGA12,0.002342
PCDHGC3,0.00212
PCDHGC4,0.00212
PCDHGC5,0.0021163
DIAPH1,0.0017566
HDAC3,0.0013886
RELL2,0.0010652
FCHSD1,0.00094935
ARAP3,0.00077889
PCDH1,0.0088369
KIAA0141,0.0079054
PCDH12,0.0075661
RNF14,4.8868e-05
GNPDA1,6.7098e-05
NDFIP1,0.00084289
SPRY4,0.0042358
FGF1,0.0098077
ARHGAP26,0.00075435
NR3C1,0.024844
YIPF5,0.006123
KCTD16,0.0049234
PRELID2,0.00045586
GRXCR2,0.0024252
SH3RF2,0.005113
PLAC8L1,0.032781
LARS,0.021113
RBM27,0.0001216
POU4F3,0.00042052
TCERG1,0.036499
PPP2R2B,0.0039073
STK32A,0.0003367
DPYSL3,0.0071186
JAKMIP2,0.0012759
SPINK1,0.00058065
SCGB3A2,0.0021285
C5orf46,0.0029512
SPINK5,0.048004
FBXO38,0.043608
HTR4,0.015984
ADRB2,0.00057804
SH3TC2,0.00013241
ABLIM3,0.00013228
AFAP1L1,0.0068793
GRPEL2,0.011747
PCYOX1L,0.010998
IL17B,0.0036318
CSNK1A1,0.0069074
ARHGEF37,0.0041921
PPARGC1B,0.0075091
PDE6A,0.0098117
SLC26A2,0.0007391
TIGD6,0.00057023
HMGXB3,0.00089012
CSF1R,0.00069927
PDGFRB,0.00031051
CDX1,0.0013513
SLC6A7,0.0019434
CAMK2A,0.0012353
ARSI,0.003759
TCOF1,0.0059125
CD74,0.0059125
RPS14,0.022504
NDST1,0.014619
SYNPO,0.00066894
MYOZ3,0.00026067
RBM22,0.0018208
DCTN4,0.00074124
SMIM3,0.0017797
AC010441.1,0.0017797
IRGM,0.0093382
ZNF300,0.022858
GPX3,0.00026003
TNIP1,0.00042718
ANXA6,0.0012721
CCDC69,0.0047818
GM2A,0.0035322
SLC36A3,0.0028749
SLC36A2,0.00073302
SLC36A1,0.00042719
FAT2,0.0022676
SPARC,0.014294
ATOX1,0.0027595
G3BP1,0.00024768
GLRA1,0.0033145
NMUR2,0.049244
GRIA1,3.3488e-05
FAM114A2,0.0020686
MFAP3,0.0033488
GALNT10,0.0012151
SAP30L,0.0014112
HAND1,0.00047039
LARP1,0.00065276
FAXDC2,0.00090194
CNOT8,0.0025801
GEMIN5,0.00051151
MRPL22,0.00047624
KIF4B,1.7949e-05
SGCD,0.00010027
TIMD4,0.02411
HAVCR1,0.02411
HAVCR2,0.025995
MED7,0.0010047
ITK,7.4843e-05
FAM71B,0.0010047
CYFIP2,0.0040068
FNDC9,0.0054293
ADAM19,0.0032982
NIPAL4,0.0046663
SOX30,0.041699
C5orf52,0.041699
THG1L,0.00062179
AC026407.1,0.00095783
LSM11,0.0009268
CLINT1,0.0041784
EBF1,0.0011968
RNF145,0.00019455
UBLCP1,0.00025248
IL12B,0.0074998
ADRA1B,0.00018898
TTC1,0.014379
PWWP2A,0.015244
FABP6,0.0045187
CCNJL,0.0030382
C1QTNF2,0.0010265
C5orf54,7.0596e-05
SLU7,2.9156e-05
PTTG1,2.4658e-05
ATP10B,0.00035141
GABRB2,0.0034797
GABRA6,0.0006715
GABRA1,0.0032748
GABRG2,0.0014837
CCNG1,0.030675
AC112205.1,0.030675
NUDCD2,0.030675
HMMR,0.027314
MAT2B,0.022163
TENM2,4.1235e-05
WWC1,1.5321e-06
RARS,0.0089418
FBLL1,0.0089418
PANK3,0.002409
SLIT3,4.3857e-06
SPDL1,0.018776
DOCK2,0.00040329
FAM196B,0.0008916
FOXI1,0.00049776
C5orf58,0.006349
LCP2,0.00062363
KCNIP1,1.3848e-05
KCNMB1,0.0020896
GABRP,0.00098474
RANBP17,0.0081142
TLX3,0.0046836
NPM1,0.0048013
FGF18,0.0040415
CTB-78H18.1,0.002231
SMIM23,0.00090765
FBXW11,0.00046308
STK10,0.00077842
EFCAB9,0.0024008
UBTD2,0.0037236
SH3PXD2B,0.00040093
AC027309.1,0.011308
NEURL1B,0.00012925
DUSP1,0.0060396
ERGIC1,0.00013192
RPL26L1,7.2926e-05
ATP6V0E1,0.00017687
CREBRF,0.0041225
BNIP1,0.0009819
NKX2-5,6.9353e-05
STC2,0.0068728
BOD1,0.001936
CPEB4,0.00043072
C5orf47,0.00063187
NSG2,1.5375e-05
MSX2,0.010843
DRD1,0.0020151
SFXN1,0.00055444
HRH2,0.0036084
CPLX2,0.00028442
THOC3,0.00168
RP11-826N14.2,0.020064
FAM153B,0.020064
SIMC1,0.0011427
KIAA1191,0.0035527
ARL10,0.0040218
NOP16,0.0025343
HIGD2A,0.0025343
CLTB,0.0078265
FAF2,0.020187
RNF44,0.017291
CDHR2,0.0082611
GPRIN1,0.0024481
SNCB,0.0012277
EIF4E1B,0.0052865
TSPAN17,0.0010676
UNC5A,0.0015773
HK3,0.010658
UIMC1,0.006998
ZNF346,0.0056865
FGFR4,0.01451
NSD1,0.0079724
RAB24,0.025583
MXD3,0.025583
PRELID1,0.025583
LMAN2,0.025583
RGS14,0.025583
SLC34A1,0.025583
GRK6,0.0037372
PRR7,0.0037372
DBN1,0.0011558
PDLIM7,0.0023546
DOK3,0.0023546
DDX41,0.0023546
FAM193B,0.0023546
TMED9,0.040264
B4GALT7,0.040264
FAM153A,0.020206
RP11-1026M7.2,0.024026
PROP1,0.019876
FAM153C,0.010926
N4BP3,0.0035369
RMND5B,0.0021181
NHP2,0.0021757
HNRNPAB,0.0016034
PHYKPL,0.0011044
COL23A1,6.2992e-07
CLK4,0.0062377
ZNF354A,0.00020392
ZNF354B,0.00045503
ZFP2,0.00033871
ZNF454,0.0011431
GRM6,0.0015911
ZNF879,0.0012053
ZNF354C,0.0019512
ADAMTS2,7.0889e-05
RUFY1,0.00024658
HNRNPH1,0.0012353
C5orf60,0.0042523
AC136604.1,0.0042523
CBY3,0.0053922
CANX,0.010482
MAML1,0.009479
LTC4S,0.007751
MGAT4B,0.0072967
SQSTM1,0.0058872
C5orf45,0.0044178
CTC-241N9.1,0.0057734
TBC1D9B,0.03835
RNF130,0.0045122
RASGEF1C,0.00023938
MAPK9,0.0010765
GFPT2,0.00077049
CNOT6,0.00012662
SCGB3A1,0.00029802
FLT4,0.00051033
OR2Y1,0.0083462
MGAT1,0.026608
ZFP62,0.0038107
BTNL8,0.010671
BTNL3,0.0048627
BTNL9,0.0030487
OR2V1,0.0015287
OR2V2,0.01027
TRIM7,0.010921
TRIM41,0.0063852
GNB2L1,0.0067001
TRIM52,0.0028587
AC008443.1,0.0021586
DUSP22,0.0028501
IRF4,0.0015332
EXOC2,0.0021119
HUS1B,0.012662
AL033381.1,2.4474e-05
FOXQ1,2.6239e-05
FOXF2,0.00024314
FOXC1,0.0012065
GMDS,7.1777e-06
C6orf195,0.0018849
MYLK4,3.4838e-05
WRNIP1,0.00026474
SERPINB1,0.00099819
SERPINB9,0.00038158
SERPINB6,0.010163
NQO2,0.00015829
RIPK1,0.00071809
BPHL,0.0028708
TUBB2A,0.0027812
TUBB2B,0.006118
PSMG4,0.0035587
SLC22A23,0.00030503
PXDC1,0.013084
FAM50B,0.011029
C6ORF50,0.00066174
PRPF4B,8.2138e-05
FAM217A,6.7421e-05
C6orf201,4.0399e-05
ECI2,3.3411e-05
CDYL,0.015732
RPP40,0.038881
PPP1R3G,0.0061898
LYRM4,0.0023464
FARS2,0.00017684
NRN1,0.00043325
F13A1,0.001775
LY86,0.0051102
RREB1,0.0013239
SSR1,0.00079104
CAGE1,0.0052256
RIOK1,0.0052256
DSP,0.00041589
SNRNP48,0.00057541
BMP6,0.0092744
TXNDC5,0.01537
BLOC1S5-TXNDC5,0.01537
BLOC1S5,0.013089
EEF1E1-BLOC1S5,0.013089
SLC35B3,0.0021978
OFCC1,3.6077e-06
TFAP2A,0.0023703
GCNT2,0.00061956
GCNT6,0.0062547
C6orf52,0.010758
PAK1IP1,0.0053499
TMEM14C,0.0053499
TMEM14B,0.00029576
RP11-637O19.3,0.00029576
SYCP2L,0.00024813
MAK,0.00058291
GCM2,0.0039312
ELOVL2,0.015791
SMIM13,0.0017699
ERVFRD-1,0.0050819
NEDD9,4.3008e-05
TMEM170B,0.00090652
ADTRP,0.0005498
HIVEP1,0.011796
PHACTR1,0.00055001
TBC1D7,0.0069329
GFOD1,0.0020186
AL583828.1,0.0022631
SIRT5,0.037131
NOL7,0.021349
AL441883.1,0.021349
RANBP9,0.0014404
MCUR1,0.0026209
RNF182,0.00096043
CD83,0.00053978
JARID2,0.00022297
DTNBP1,0.00733
MYLIP,0.0085171
GMPR,0.0025452
ATXN1,1.9573e-05
STMND1,0.004611
RBM24,0.018
CAP2,0.0067843
FAM8A1,0.0028829
NUP153,0.0014741
KIF13A,0.0041618
NHLRC1,0.0013578
TPMT,0.001143
KDM1B,0.0011276
DEK,0.0010889
RNF144B,0.02741
ID4,0.0042216
MBOAT1,1.2442e-05
E2F3,0.0026674
CDKAL1,2.5069e-06
SOX4,0.0042856
PRL,0.0033699
HDGFL1,0.0041388
NRSN1,0.013496
DCDC2,0.0030313
KAAG1,0.004553
MRS2,0.0080898
GPLD1,0.0081574
ALDH5A1,0.0083619
KIAA0319,0.010064
ACOT13,0.012022
C6orf62,0.005022
GMNN,0.0018233
C6orf229,0.0021082
FAM65B,0.0019186
LRRC16A,0.00044369
SCGN,0.00018208
HIST1H2AA,0.00095377
HIST1H2BA,0.00113
SLC17A4,0.00012513
SLC17A1,0.00016096
SLC17A3,8.5419e-05
SLC17A2,3.1453e-05
TRIM38,0.00026526
HIST1H1A,0.00050352
HIST1H3A,0.00054884
HIST1H4A,0.00054884
HIST1H4B,0.00065952
HIST1H3B,0.00057047
HIST1H2AB,0.00057047
HIST1H2BB,0.0011814
HIST1H3C,0.00095712
HIST1H1C,0.0018189
HFE,0.0055553
HIST1H4C,0.0048246
HIST1H1T,0.0049467
HIST1H2BC,0.0033081
HIST1H2AC,0.002338
HIST1H1E,0.0011214
HIST1H2BD,0.001211
HIST1H2BE,0.00046195
HIST1H4D,0.00052137
HIST1H3D,0.00050443
HIST1H2AD,0.00048135
HIST1H2BF,0.00048135
HIST1H4E,0.00045563
HIST1H2BG,0.00032919
HIST1H2AE,0.00032919
HIST1H3E,0.00034601
HIST1H1D,0.00029444
HIST1H4F,0.00029444
HIST1H4G,0.00029092
HIST1H3F,0.00030854
HIST1H2BH,0.00030854
HIST1H3G,0.00016723
HIST1H2BI,0.00019811
HIST1H4H,0.00026787
BTN3A2,0.0018141
BTN2A2,0.0022134
BTN3A1,0.0021176
BTN3A3,0.0012536
BTN2A1,0.0011983
BTN1A1,0.0011766
HMGN4,0.0010714
ABT1,0.0059088
HIST1H2BJ,0.019861
HIST1H2AG,0.022674
HIST1H2BK,0.026029
HIST1H4I,0.024783
HIST1H2AH,0.026029
PRSS16,0.015036
POM121L2,0.0056013
ZNF391,0.027592
ZNF184,0.027611
HIST1H2BL,0.0059009
HIST1H2AI,0.0059009
HIST1H3H,0.0059009
HIST1H2AJ,0.0059009
HIST1H2BM,0.0059009
HIST1H4J,0.0059009
HIST1H4K,0.0059009
HIST1H2AK,0.0040642
HIST1H2BN,0.0040642
HIST1H2AL,0.0098136
HIST1H1B,0.0098136
HIST1H3I,0.0098136
HIST1H4L,0.0098136
HIST1H3J,0.0096186
HIST1H2AM,0.0096186
HIST1H2BO,0.0096186
OR2B2,0.0096186
OR2B6,0.0086814
ZNF165,0.011103
ZSCAN16,0.012998
ZKSCAN8,0.012998
ZSCAN9,0.029334
ZKSCAN4,0.029334
NKAPL,0.029334
PGBD1,0.0060255
ZSCAN31,0.010971
ZKSCAN3,0.010971
ZSCAN12,0.015205
ZSCAN23,0.032135
GPX6,0.032471
GPX5,0.031729
SCAND3,0.023245
OR2B3,0.028281
OR2J1,0.028281
OR2J3,0.028281
OR2J2,0.039653
OR14J1,0.028281
OR5V1,0.028281
UBD,0.010906
GABBR1,0.0094378
OR2H2,0.0099144
MOG,0.0049216
ZFP57,0.0085027
HLA-F,0.0051351
HLA-G,0.0020086
HLA-A,0.019368
ZNRD1,0.028181
PPP1R11,0.028181
RNF39,0.028181
TRIM31,0.028181
TRIM26,0.022215
HLA-E,0.047645
GNL1,0.045752
PRR3,0.045752
ABCF1,0.0055135
PPP1R10,0.0055135
MRPS18B,0.0091886
ATAT1,0.001032
C6orf136,0.001032
DHX16,0.00047687
PPP1R18,0.00011232
NRM,0.00033146
MDC1,0.00022959
TUBB,0.00031646
FLOT1,0.00031646
IER3,0.00018436
DDR1,0.0052046
GTF2H4,0.0032022
VARS2,0.0021603
SFTA2,0.0018494
DPCR1,0.0016737
MUC21,0.00078793
MUC22,0.0024667
C6orf15,0.016325
PSORS1C1,0.016325
CDSN,0.016325
PSORS1C2,0.011081
CCHCR1,0.0085508
TCF19,0.0071598
POU5F1,0.0071598
HLA-C,0.015969
HLA-B,0.03037
MICA,0.014508
MICB,0.0086309
MCCD1,0.0078202
DDX39B,0.0077127
ATP6V1G2-DDX39B,0.0066395
ATP6V1G2,0.004826
NFKBIL1,0.0036947
LTA,0.0023148
TNF,0.0020791
LTB,0.0018469
LST1,0.003715
NCR3,0.0040185
AIF1,0.0068358
PRRC2A,0.0055156
BAG6,0.007546
APOM,0.027043
C6orf47,0.03254
GPANK1,0.03254
CSNK2B,0.03254
CSNK2B-LY6G5B-1181,0.024494
LY6G5B,0.024494
LY6G5C,0.012179
ABHD16A,0.0079054
XXbac-BPG32J3.20,0.0087566
LY6G6F,0.0067053
MEGT1,0.0067053
LY6G6E,0.0092856
LY6G6D,0.0074287
C6orf25,0.0074287
LY6G6C,0.0074287
DDAH2,0.0085226
CLIC1,0.0085226
MSH5,0.0074982
MSH5-SAPCD1,0.0074982
SAPCD1,0.0074982
VWA7,0.0061708
VARS,0.002895
LSM2,0.0013422
HSPA1L,0.0016062
HSPA1A,0.0013214
HSPA1B,0.0012355
C6orf48,0.0010971
NEU1,0.0012873
SLC44A4,0.0010528
EHMT2,0.00098087
C2,0.0032709
ZBTB12,0.0022574
CFB,0.0065332
CFB,0.0065332
NELFE,0.0062226
SKIV2L,0.00757
DXO,0.00757
STK19,0.00757
C4A,0.0059752
AL645922.1,0.006742
C4B,0.0079673
CYP21A2,0.0079749
TNXB,0.0041893
ATF6B,0.0052386
FKBPL,0.001636
PRRT1,0.00028589
PPT2,7.0406e-05
PPT2-EGFL8,0.00013657
EGFL8,0.0001123
AGPAT1,0.00047062
RNF5,0.00052476
AGER,0.00052476
PBX2,0.0017278
GPSM3,0.0013421
NOTCH4,0.001726
C6orf10,0.011291
BTNL2,0.018655
HLA-DRA,0.016742
HLA-DRB5,0.018899
HLA-DRB1,0.0051675
HLA-DQA1,0.0014093
HLA-DQB1,0.0026245
HLA-DQA2,0.0076383
HLA-DQB2,0.0064649
HLA-DOB,0.011485
TAP2,0.01164
TAP2,0.012047
PSMB8,0.012703
PSMB9,0.01348
TAP1,0.01348
HLA-DMB,0.029438
XXbac-BPG181M17.5,0.010008
HLA-DMA,0.00060165
BRD2,0.00079972
HLA-DOA,0.0012178
HLA-DPA1,0.0045758
HLA-DPB1,0.0046115
COL11A2,0.00080841
RXRB,0.00049563
SLC39A7,0.00056869
HSD17B8,0.00069934
RING1,0.00093135
VPS52,0.00020033
RPS18,0.00080785
B3GALT4,0.0014909
WDR46,0.00021878
PFDN6,0.00037234
RGL2,0.0014098
TAPBP,0.0037736
ZBTB22,0.0062759
DAXX,0.0062759
KIFC1,0.0061025
PHF1,0.0061025
CUTA,0.0043274
SYNGAP1,0.0052181
ZBTB9,0.0079794
BAK1,0.00092008
GGNBP1,0.00027999
ITPR3,0.00010258
UQCC2,0.020429
SBP1,0.0045073
IP6K3,0.018333
LEMD2,0.019998
MLN,0.016984
GRM4,0.00014046
HMGA1,0.0003413
C6orf1,0.0001937
NUDT3,0.0010057
RPS10-NUDT3,0.00011304
RPS10,0.0021652
PACSIN1,4.8758e-06
SPDEF,0.00013779
C6orf106,0.00036591
SNRPC,0.0057019
UHRF1BP1,0.0011074
TAF11,0.00068007
ANKS1A,9.7556e-05
TCP11,0.010127
SCUBE3,0.00071325
ZNF76,0.00071325
DEF6,0.00057113
PPARD,0.0091444
FANCE,0.015166
RPL10A,0.015166
TEAD3,0.010495
TULP1,0.0043052
FKBP5,0.0033489
ARMC12,0.0038762
CLPSL2,0.011279
CLPSL1,0.017442
CLPS,0.019645
LHFPL5,0.017893
SRPK1,0.020244
SLC26A8,0.0037544
MAPK14,0.0009137
MAPK13,0.0020606
BRPF3,0.0055063
PNPLA1,0.0021953
C6orf222,0.0020099
ETV7,0.0026575
PXT1,0.0047625
KCTD20,0.0052535
STK38,0.0034812
SRSF3,0.00026494
CDKN1A,0.0015219
RAB44,0.037033
CPNE5,0.00025924
PPIL1,0.0032364
C6orf89,0.0032364
PI16,0.0016444
MTCH1,0.00036606
FGD2,0.00035214
COX6A1P2,0.010306
PIM1,0.0071836
TMEM217,0.0058507
TBC1D22B,0.0069303
RNF8,0.011314
MDGA1,0.00048615
ZFAND3,0.013444
BTBD9,0.0047337
GLO1,0.019876
DNAH8,0.0074718
GLP1R,0.0007404
SAYSD1,0.00013081
KCNK5,0.0027369
KCNK17,0.0021347
KCNK16,0.0019944
KIF6,0.00050499
DAAM2,0.00054849
MOCS1,0.00030071
LRFN2,0.0029768
UNC5CL,0.0025278
OARD1,0.029878
TSPO2,0.023787
APOBEC2,0.023787
NFYA,0.036731
TREML1,0.00088039
TREM2,0.00066638
TREML2,0.0023362
TREML4,0.0032987
TREM1,0.0072466
NCR2,2.6468e-05
FOXP4,0.0014957
MDFI,0.0012038
TFEB,0.0001719
AL035588.1,0.0017421
PGC,0.00067027
FRS3,0.00083744
PRICKLE4,0.00069049
TOMM6,0.00069049
USP49,0.0022093
MED20,0.017634
BYSL,0.01739
CCND3,0.0043311
TAF8,0.0036858
C6orf132,2.5239e-05
GUCA1A,4.298e-05
RP1-139D8.6,0.00014558
GUCA1B,0.0004091
MRPS10,0.00068104
TRERF1,0.00010137
UBR2,0.022636
PRPH2,0.030877
TBCC,0.01144
GLTSCR1L,0.0049719
RPL7L1,0.012842
C6orf226,0.012842
PTCRA,0.012549
CNPY3,0.011845
GNMT,0.0013649
PEX6,0.00036447
PPP2R5D,0.00036447
MEA1,0.0001333
KLHDC3,7.5031e-05
RRP36,4.3521e-05
CUL7,0.0001671
KLC4,0.0001671
MRPL2,0.00076326
PTK7,0.00080731
SRF,0.0087114
CUL9,0.0063137
DNPH1,0.04635
TTBK1,0.036929
SLC22A7,0.020584
CRIP3,0.020584
ZNF318,0.022556
ABCC10,0.012958
DLK2,0.012958
TJAP1,0.013352
LRRC73,0.013352
POLR1C,0.013352
YIPF3,0.013352
XPO5,0.010043
POLH,0.01411
GTPBP2,0.01411
MAD2L1BP,0.01411
RSPH9,0.030517
VEGFA,0.022368
C6orf223,0.00012421
MRPL14,0.0030843
TMEM63B,0.00010817
CAPN11,0.00013908
SLC29A1,0.00023151
HSP90AB1,0.0098419
SLC35B2,0.0098419
NFKBIE,0.0083453
TMEM151B,0.0088817
RP11-444E17.6,0.0070707
TCTE1,0.0088817
AARS2,0.010314
SPATS1,0.0052124
CDC5L,0.00041987
AL133262.1,0.0018753
SUPT3H,0.0047623
RUNX2,4.8497e-05
CLIC5,0.0042614
ENPP4,0.0038246
ENPP5,0.0048099
RCAN2,0.006198
CYP39A1,0.0056993
SLC25A27,0.0060302
TDRD6,0.019283
PLA2G7,0.012816
ANKRD66,0.0107
MEP1A,0.00459
GPR116,0.023462
GPR110,0.0074081
TNFRSF21,0.0004104
CD2AP,0.001033
GPR111,0.016556
GPR115,0.017159
OPN5,0.011741
PTCHD4,0.001273
MUT,0.0041238
CENPQ,0.0041422
GLYATL3,0.0041919
C6orf141,0.0031423
RHAG,0.00081204
CRISP2,0.010094
CRISP3,0.012916
PGK2,0.0087219
CRISP1,0.0025378
DEFB133,0.003963
DEFB114,0.003963
DEFB113,0.003963
DEFB110,0.0018723
DEFB112,0.016542
TFAP2D,0.039601
TFAP2B,0.039601
PKHD1,0.00012816
IL17A,0.013562
IL17F,0.0094964
MCM3,0.0034015
PAQR8,0.0092659
EFHC1,0.0096481
TRAM2,0.00016909
TMEM14A,0.0007819
GSTA2,0.00015927
GSTA1,0.0055228
GSTA5,0.0016214
GSTA3,0.0013145
GSTA4,0.0027894
ICK,0.0056221
FBXO9,0.013682
GCM1,0.0087828
ELOVL5,0.00046683
GCLC,0.0018652
KLHL31,0.0030626
LRRC1,0.0016267
MLIP,0.0022274
TINAG,0.0035783
FAM83B,0.00046083
HCRTR2,2.3697e-05
GFRAL,0.0020725
HMGCLL1,8.5969e-05
BMP5,0.00071346
COL21A1,0.0079253
DST,0.0054085
BEND6,0.0068325
KIAA1586,0.014103
ZNF451,0.0073394
BAG2,0.047655
RAB23,0.012972
PRIM2,0.0020995
MTRNR2L9,0.016089
KHDRBS2,0.012646
FKBP1C,0.0016867
LGSN,0.00059954
PTP4A1,0.0014678
PHF3,0.00066838
EYS,0.0013501
BAI3,0.0011362
LMBRD1,0.0014118
COL19A1,0.00027859
COL9A1,0.00013713
FAM135A,0.010384
C6orf57,0.01122
SMAP1,0.0034364
B3GAT2,0.0021872
OGFRL1,0.00052979
RIMS1,0.0013222
KCNQ5,5.7136e-05
RP11-257K9.8,0.0010202
KHDC1L,0.0020032
KHDC1,0.0015841
DPPA5,0.0037913
KHDC3L,0.022956
OOEP,0.013453
DDX43,0.011244
MB21D1,0.01026
MTO1,0.0044658
EEF1A1,0.017923
SLC17A5,0.0056524
CD109,0.002315
COL12A1,0.003298
COX7A2,0.033996
TMEM30A,0.033293
FILIP1,0.035177
SENP6,0.0042527
MYO6,0.0088487
IMPG1,0.0015976
HTR1B,0.050097
MEI4,9.0246e-05
IRAK1BP1,0.0079277
PHIP,0.013047
HMGN3,0.038867
SH3BGRL2,3.3088e-05
ELOVL4,0.013865
TTK,0.027091
BCKDHB,0.015859
FAM46A,0.00046957
AL359693.1,0.04303
IBTK,0.009618
TPBG,0.036156
UBE3D,0.00021321
DOPEY1,0.0025917
AL139333.1,0.0025917
PRSS35,0.038096
RIPPLY2,0.028855
CYB5R4,0.027094
MRAP2,0.024281
KIAA1009,0.018462
TBX18,0.0061209
NT5E,0.003715
SNX14,0.013324
RP11-321N4.5,0.013324
SYNCRIP,0.013324
HTR1E,0.024671
CGA,0.018648
ZNF292,0.0023667
GJB7,0.0067154
SMIM8,0.0098174
RP1-102H19.8,0.0048831
C6orf163,0.012325
C6orf164,0.0059187
C6ORF165,0.001863
C6orf165,0.001863
SLC35A1,0.003855
RARS2,0.0093328
ORC3,0.0053258
AKIRIN2,0.0015064
SPACA1,0.029759
CNR1,0.00044482
RNGTT,7.9563e-05
AL079342.1,0.001581
PNRC1,0.019048
SRSF12,0.026287
PM20D2,0.028447
GABRR1,0.017243
GABRR2,0.00025336
UBE2J1,0.00033842
RRAGD,0.0036781
ANKRD6,0.00044268
LYRM2,0.0097508
MDN1,0.00038746
GJA10,0.0035352
